climber_id,year,season,route,age,sex,is_hired_staff,years_climbing,prior_8000m_peaks,prior_everest_attempts,highest_prev_altitude_m,operator_tier,team_size,sherpa_ratio,uses_oxygen,o2_start_altitude_m,days_acclimatizing,camps_established,summit_window_days,weather_score,jetstream_risk,queue_minutes_above_8000,turnaround_reason,serious_incident,summited
CLB031857,2013,spring,North Ridge-NE,35,F,0,18,3,0,8800,premium,11,1.56,1,7000,20,4,4,6.6,5.4,20,summited,0,1
CLB031858,2015,spring,North Ridge-NE,49,M,1,17,6,0,7874,premium,7,2.03,1,7300,28,4,2,7.5,4.1,19,exhaustion_altitude_sickness,0,0
CLB031859,2018,spring,South Col-SE Ridge,31,F,0,13,1,0,8428,budget,12,0.74,1,8000,31,3,3,6.4,3.8,13,weather_window_closed,0,0
CLB031860,2019,autumn,North Ridge-NE,39,M,1,21,5,0,8059,premium,3,2.09,1,7000,29,1,6,5.7,3.1,42,summited,0,1
CLB031861,1996,spring,South Col-SE Ridge,21,F,0,4,1,1,7794,mid,11,1.11,1,7300,26,3,7,2.6,8.2,2,weather_window_closed,0,0
CLB031862,2024,spring,North Ridge-NE,25,M,0,13,0,0,6045,premium,13,1.7,1,7300,28,3,7,6.1,4.7,21,summited,0,1
CLB031863,2022,spring,North Ridge-NE,55,M,0,16,1,1,8151,mid,7,1.02,1,7900,29,2,3,10.0,0.0,40,frostbite,1,0
CLB031864,1995,spring,North Ridge-NE,32,F,1,14,3,0,8038,independent,11,0.29,1,7900,31,4,6,6.2,4.3,8,summited,0,1
CLB031865,1999,spring,South Col-SE Ridge,53,M,0,7,3,0,7979,mid,11,0.85,1,8000,21,3,5,9.8,0.0,13,illness,0,0
CLB031866,2012,spring,North Ridge-NE,42,F,0,6,2,0,8349,independent,13,0.0,1,8000,45,5,6,10.0,0.0,16,summited,0,1
CLB031867,2013,spring,South Col-SE Ridge,29,M,0,9,2,0,8078,mid,7,0.94,1,7300,46,4,3,7.3,2.9,110,exhaustion_altitude_sickness,0,0
CLB031868,2024,spring,South Col-SE Ridge,47,M,0,14,2,0,8216,independent,8,0.41,1,7300,29,3,7,5.8,5.6,46,summited,0,1
CLB031869,2011,autumn,South Col-SE Ridge,29,M,1,13,8,0,7817,budget,8,0.84,1,7000,16,4,6,1.9,8.6,21,weather_window_closed,0,0
CLB031870,2003,spring,South Col-SE Ridge,34,M,0,2,1,0,8174,premium,7,1.62,1,7300,22,5,9,7.2,4.1,4,summited,0,1
CLB031871,2023,spring,North Ridge-NE,25,M,0,19,0,0,6924,independent,9,0.09,1,7900,38,2,6,6.6,1.8,10,exhaustion_altitude_sickness,0,0
CLB031872,2016,spring,South Col-SE Ridge,55,M,1,20,5,1,8608,budget,10,0.47,1,7300,30,2,4,5.7,1.6,48,illness,0,0
CLB031873,2017,spring,North Ridge-NE,18,M,0,0,4,2,8197,budget,11,0.81,1,7000,41,4,4,6.5,3.4,15,illness,0,0
CLB031874,2025,spring,South Col-SE Ridge,46,M,0,14,0,0,6502,budget,6,1.13,1,7300,41,3,5,8.8,0.1,17,summited,0,1
CLB031875,2016,spring,South Col-SE Ridge,23,M,1,7,8,0,8295,premium,9,2.3,1,7000,29,5,7,7.8,2.5,52,summited,0,1
CLB031876,1994,spring,South Col-SE Ridge,28,F,0,15,0,0,7272,mid,9,1.42,1,7300,32,3,7,9.3,3.1,9,other,0,0
CLB031877,2019,spring,South Col-SE Ridge,47,M,0,18,1,0,8440,budget,9,0.9,1,7900,39,1,4,2.8,7.9,24,weather_window_closed,0,0
CLB031878,2020,spring,other,33,M,1,7,6,0,8190,premium,11,1.54,1,7300,23,5,4,8.0,0.0,52,team_decision,0,0
CLB031879,2011,summer,South Col-SE Ridge,39,M,0,15,1,0,7579,mid,3,1.08,1,7000,31,2,3,2.8,8.5,0,weather_window_closed,0,0
CLB031880,2022,spring,South Col-SE Ridge,34,M,1,3,4,1,7980,premium,5,2.26,1,8000,27,3,8,2.8,4.1,191,exhaustion_altitude_sickness,0,0
CLB031881,1996,spring,South Col-SE Ridge,32,M,0,12,0,0,5798,premium,8,1.84,1,7900,47,4,5,10.0,3.1,16,summited,0,1
CLB031882,1992,spring,North Ridge-NE,42,M,1,3,3,0,7782,mid,12,1.27,1,7300,34,2,3,4.3,5.0,3,weather_window_closed,0,0
CLB031883,2006,spring,North Ridge-NE,35,M,1,14,3,0,8307,budget,7,0.81,1,7300,35,3,5,7.3,0.5,2,summited,0,1
CLB031884,1994,spring,South Col-SE Ridge,29,M,0,7,0,0,5701,mid,10,0.98,1,7900,35,4,4,8.6,0.5,43,exhaustion_altitude_sickness,0,0
CLB031885,1999,summer,South Col-SE Ridge,48,M,0,24,3,0,7759,budget,18,1.32,1,7900,31,1,1,6.9,3.8,6,exhaustion_altitude_sickness,0,0
CLB031886,2014,spring,South Col-SE Ridge,42,M,0,12,0,0,7101,independent,4,0.28,1,7000,25,4,8,7.4,3.9,43,exhaustion_altitude_sickness,1,0
CLB031887,2002,spring,North Ridge-NE,40,M,0,24,0,0,8059,mid,6,1.05,1,7900,37,3,7,8.5,1.8,1,weather_window_closed,0,0
CLB031888,1998,spring,North Ridge-NE,55,M,0,1,2,0,8484,budget,10,0.82,1,7000,40,2,5,4.3,6.7,8,exhaustion_altitude_sickness,0,0
CLB031889,2012,spring,North Ridge-NE,39,M,1,7,5,0,7904,independent,5,0.16,1,7300,39,3,4,9.3,0.4,25,weather_window_closed,0,0
CLB031890,2020,spring,South Col-SE Ridge,55,M,0,14,1,0,7876,budget,9,0.62,1,7000,25,3,5,9.4,0.1,42,summited,0,1
CLB031891,2023,spring,South Col-SE Ridge,48,M,1,12,3,0,8040,budget,11,0.25,1,7900,30,3,6,8.1,3.2,26,team_decision,0,0
CLB031892,1996,spring,South Col-SE Ridge,38,M,0,5,3,1,8308,mid,10,0.81,1,7300,30,5,2,9.4,0.0,24,illness,0,0
CLB031893,2006,spring,South Col-SE Ridge,46,M,0,16,0,0,7572,budget,12,0.43,1,8000,39,3,3,8.3,0.9,6,exhaustion_altitude_sickness,0,0
CLB031894,2005,spring,South Col-SE Ridge,22,M,0,13,2,0,7714,independent,12,0.26,1,7300,39,2,6,9.8,0.0,8,summited,0,1
CLB031895,2020,spring,South Col-SE Ridge,37,M,0,15,1,0,7703,premium,12,1.97,1,7000,29,4,5,3.1,7.2,100,other,0,0
CLB031896,2002,spring,South Col-SE Ridge,41,M,0,14,0,0,6427,budget,7,0.39,1,7300,37,6,5,7.1,1.4,9,exhaustion_altitude_sickness,0,0
CLB031897,2026,spring,South Col-SE Ridge,49,F,0,7,0,0,6483,budget,11,0.39,1,7900,29,5,8,7.0,4.0,216,death_zone_crowding,0,0
CLB031898,2019,spring,South Col-SE Ridge,47,F,0,10,4,1,8037,mid,9,0.37,1,7000,21,5,5,3.9,6.5,33,weather_window_closed,0,0
CLB031899,2003,spring,North Ridge-NE,26,M,1,6,5,1,8215,mid,11,1.11,1,7300,24,4,3,7.2,1.7,5,summited,0,1
CLB031900,2023,spring,South Col-SE Ridge,32,M,0,14,2,1,7972,premium,8,1.28,1,7900,31,1,5,5.7,4.6,19,summited,0,1
CLB031901,1999,spring,South Col-SE Ridge,31,M,0,8,1,0,8222,premium,8,1.78,1,7000,23,3,7,7.8,2.4,13,summited,0,1
CLB031902,2012,spring,North Ridge-NE,34,M,0,11,4,1,7533,mid,11,1.13,1,7900,37,6,5,5.2,4.6,5,summited,0,1
CLB031903,2018,spring,South Col-SE Ridge,55,M,1,13,6,0,8470,mid,9,0.8,1,7000,35,6,6,6.8,2.8,77,team_decision,0,0
CLB031904,1991,spring,North Ridge-NE,31,M,0,17,2,2,7806,mid,4,0.93,1,8000,32,3,5,8.7,3.0,10,summited,0,1
CLB031905,2023,spring,South Col-SE Ridge,38,M,0,17,0,1,8800,budget,5,1.29,1,7000,40,3,5,6.0,4.0,71,summited,0,1
CLB031906,1991,spring,South Col-SE Ridge,61,M,0,13,2,0,8147,mid,9,1.07,1,7300,15,1,2,7.2,2.6,6,frostbite,0,0
CLB031907,1997,spring,South Col-SE Ridge,43,M,0,15,1,0,7833,budget,8,0.95,1,7300,35,3,3,9.4,0.0,2,team_decision,0,0
CLB031908,1993,spring,South Col-SE Ridge,30,M,0,9,6,0,8170,mid,8,1.15,1,7300,34,2,6,8.4,2.0,33,weather_window_closed,0,0
CLB031909,2007,spring,South Col-SE Ridge,53,M,0,12,4,0,7977,mid,8,0.29,1,7300,38,5,2,6.5,4.9,40,summited,0,1
CLB031910,2014,spring,South Col-SE Ridge,39,M,1,14,5,1,7710,independent,6,0.63,1,7300,33,3,5,8.2,0.9,55,summited,0,1
CLB031911,2016,spring,South Col-SE Ridge,24,F,0,14,3,0,8269,mid,8,0.92,1,7300,30,4,6,7.0,1.4,187,other,0,0
CLB031912,2001,spring,North Ridge-NE,56,M,0,26,1,0,7573,independent,9,0.0,1,7900,38,4,5,7.2,2.9,4,summited,0,1
CLB031913,2010,spring,North Ridge-NE,29,F,1,0,3,0,8008,mid,12,1.1,1,8000,31,2,4,8.0,2.2,1,exhaustion_altitude_sickness,0,0
CLB031914,2017,spring,other,50,M,0,8,2,1,7787,mid,8,0.92,1,7900,38,4,5,6.1,4.3,18,illness,0,0
CLB031915,2020,spring,South Col-SE Ridge,48,M,0,15,0,2,6457,mid,10,1.01,1,8000,34,6,5,5.9,2.6,21,team_decision,0,0
CLB031916,1990,spring,North Ridge-NE,29,M,1,16,2,0,8149,mid,9,0.93,1,7000,25,5,5,4.2,5.3,4,weather_window_closed,0,0
CLB031917,2008,autumn,South Col-SE Ridge,37,M,0,17,1,0,7875,mid,11,0.58,1,7900,26,4,4,5.9,5.8,2,team_decision,0,0
CLB031918,2010,spring,North Ridge-NE,26,M,0,0,2,1,8267,mid,13,0.95,1,7300,36,4,6,4.6,7.5,4,exhaustion_altitude_sickness,0,0
CLB031919,2001,spring,South Col-SE Ridge,28,M,0,13,1,0,8408,budget,10,0.53,1,7000,27,1,3,3.7,6.1,19,weather_window_closed,0,0
CLB031920,2013,spring,South Col-SE Ridge,47,M,0,12,1,0,8205,premium,8,1.13,1,7000,21,4,6,5.6,0.9,47,other,0,0
CLB031921,2022,spring,South Col-SE Ridge,46,M,0,14,0,0,7165,independent,8,0.56,1,7000,35,4,7,7.9,0.6,46,illness,0,0
CLB031922,2023,spring,South Col-SE Ridge,37,M,0,7,0,2,5571,budget,7,0.42,1,7900,20,6,3,6.4,4.4,156,frostbite,0,0
CLB031923,2009,spring,North Ridge-NE,38,F,1,13,1,1,7838,premium,8,1.77,1,7300,35,4,4,6.0,3.6,3,exhaustion_altitude_sickness,0,0
CLB031924,2025,spring,South Col-SE Ridge,34,F,1,24,5,0,8334,mid,8,1.54,1,7300,27,5,3,6.8,3.1,21,summited,0,1
CLB031925,1996,summer,South Col-SE Ridge,47,M,0,5,0,2,6105,premium,7,1.65,1,7900,32,4,5,3.5,5.7,10,summited,0,1
CLB031926,2021,spring,South Col-SE Ridge,45,M,0,14,6,1,7914,mid,6,0.94,1,7000,26,2,7,7.5,2.5,271,summited,0,1
CLB031927,1995,spring,South Col-SE Ridge,34,M,0,7,0,0,6730,mid,13,0.84,1,7300,39,6,6,4.1,4.0,16,exhaustion_altitude_sickness,0,0
CLB031928,2025,spring,South Col-SE Ridge,26,M,0,5,0,1,7233,budget,10,0.45,1,7300,29,3,2,9.3,1.2,88,weather_window_closed,0,0
CLB031929,2025,spring,North Ridge-NE,32,M,0,8,1,0,7973,mid,10,1.27,1,7000,24,4,7,4.0,3.7,27,summited,0,1
CLB031930,1999,spring,South Col-SE Ridge,33,M,1,15,5,1,7986,mid,9,0.75,1,7300,39,5,4,5.2,3.7,8,summited,0,1
CLB031931,2002,spring,North Ridge-NE,41,M,1,14,5,3,7819,mid,11,0.45,1,8000,22,3,7,4.9,3.9,1,summited,0,1
CLB031932,1992,spring,North Ridge-NE,22,M,0,7,0,0,6079,budget,5,1.17,1,7000,35,2,3,5.3,5.2,3,weather_window_closed,0,0
CLB031933,2025,spring,North Ridge-NE,26,M,0,9,1,0,8395,mid,10,0.6,1,7300,30,2,3,7.7,4.2,49,illness,0,0
CLB031934,2025,spring,North Ridge-NE,16,M,0,0,0,0,7916,budget,11,0.74,0,0,44,5,3,6.0,4.9,71,oxygen_exhaustion,0,0
CLB031935,2012,spring,South Col-SE Ridge,49,F,0,11,1,0,8189,independent,14,0.22,1,7300,44,2,3,2.2,7.4,36,weather_window_closed,0,0
CLB031936,2000,autumn,North Ridge-NE,45,M,0,17,2,0,8237,budget,6,0.78,1,7000,34,2,9,8.7,2.1,0,summited,0,1
CLB031937,1995,spring,South Col-SE Ridge,19,M,0,14,0,0,6475,budget,10,0.8,1,7300,31,6,4,4.3,4.9,4,weather_window_closed,0,0
CLB031938,2018,spring,South Col-SE Ridge,42,M,0,15,0,0,6462,premium,7,1.32,1,8000,38,6,6,3.2,4.6,51,weather_window_closed,0,0
CLB031939,1995,autumn,South Col-SE Ridge,42,M,0,12,3,0,7764,mid,8,1.1,1,7000,12,2,4,6.8,1.1,11,illness,0,0
CLB031940,2009,spring,North Ridge-NE,41,M,0,13,1,1,8294,budget,8,0.03,1,7900,44,3,3,5.9,5.5,1,frostbite,0,0
CLB031941,2012,autumn,South Col-SE Ridge,42,M,1,1,4,0,7885,mid,8,1.24,1,7000,36,3,7,3.9,6.8,100,frostbite,0,0
CLB031942,2010,spring,North Ridge-NE,33,M,1,12,2,0,8800,mid,8,0.52,1,7300,41,4,2,5.1,4.5,3,team_decision,0,0
CLB031943,2018,spring,North Ridge-NE,23,M,1,13,6,0,7760,mid,12,1.22,0,0,26,5,8,5.2,5.8,46,summited,0,1
CLB031944,2026,spring,North Ridge-NE,33,M,0,11,1,0,8275,budget,8,0.28,1,7900,44,2,4,4.9,5.3,12,weather_window_closed,0,0
CLB031945,2008,spring,South Col-SE Ridge,26,M,1,14,4,0,8418,mid,6,0.8,1,7900,21,1,8,8.4,2.5,2,team_decision,0,0
CLB031946,2011,spring,South Col-SE Ridge,27,M,0,16,0,1,5652,independent,10,0.59,1,7300,24,6,1,9.7,2.6,17,summited,0,1
CLB031947,2013,spring,South Col-SE Ridge,45,F,0,12,1,3,8207,budget,7,0.4,1,7000,41,2,6,7.2,3.3,19,illness,0,0
CLB031948,2022,spring,North Ridge-NE,54,M,0,10,1,0,7747,premium,7,1.81,1,7000,24,6,5,5.2,3.9,22,exhaustion_altitude_sickness,0,0
CLB031949,1991,spring,South Col-SE Ridge,53,M,0,28,1,3,8152,mid,11,1.01,1,7900,33,3,8,1.5,7.0,7,summited,0,1
CLB031950,2009,spring,South Col-SE Ridge,36,M,0,11,3,3,8374,premium,10,1.62,1,8000,25,4,2,6.7,4.8,7,summited,0,1
CLB031951,2023,spring,South Col-SE Ridge,32,M,1,13,1,0,7790,mid,6,0.16,1,7300,30,4,1,6.8,3.4,44,exhaustion_altitude_sickness,1,0
CLB031952,2019,spring,South Col-SE Ridge,22,M,1,14,5,0,8356,mid,7,1.01,1,8000,29,1,4,6.4,4.7,11,exhaustion_altitude_sickness,0,0
CLB031953,2012,spring,South Col-SE Ridge,29,M,0,14,4,0,8504,budget,12,0.52,1,7000,30,5,0,6.3,3.9,143,illness,0,0
CLB031954,2007,spring,South Col-SE Ridge,24,M,0,12,0,0,6861,mid,9,1.62,1,7300,30,2,5,5.0,5.7,17,other,0,0
CLB031955,2014,spring,South Col-SE Ridge,49,M,1,11,9,0,7624,premium,11,1.55,1,7900,28,2,3,5.6,5.0,106,summited,0,1
CLB031956,2001,spring,South Col-SE Ridge,31,M,0,10,6,0,8540,budget,9,0.41,1,7000,24,2,3,5.3,3.0,12,team_decision,0,0
CLB031957,2004,spring,South Col-SE Ridge,38,M,0,12,1,0,7928,mid,17,1.21,1,7900,30,4,5,5.8,3.9,22,weather_window_closed,0,0
CLB031958,2005,spring,South Col-SE Ridge,34,M,1,0,3,1,8204,mid,16,0.9,1,7900,35,3,3,4.5,6.1,8,weather_window_closed,0,0
CLB031959,2007,spring,South Col-SE Ridge,42,M,0,2,0,2,7040,independent,15,0.37,1,7900,41,6,6,7.5,0.7,1,exhaustion_altitude_sickness,0,0
CLB031960,2017,spring,South Col-SE Ridge,42,M,1,6,2,0,8380,budget,9,0.0,1,7900,37,6,10,7.6,1.5,31,summited,0,1
CLB031961,2013,spring,North Ridge-NE,42,F,0,17,0,0,5824,mid,8,0.62,1,8000,38,3,6,6.5,1.3,12,summited,0,1
CLB031962,2026,spring,South Col-SE Ridge,37,F,1,16,5,0,8422,budget,8,0.14,1,7000,39,3,6,7.8,4.4,52,exhaustion_altitude_sickness,0,0
CLB031963,2010,spring,South Col-SE Ridge,35,M,0,6,1,2,7945,independent,11,0.36,1,7000,27,1,5,4.6,7.3,2,summited,0,1
CLB031964,2005,spring,South Col-SE Ridge,24,M,1,16,7,0,8210,budget,8,0.19,1,7300,38,3,4,4.7,6.2,22,weather_window_closed,0,0
CLB031965,2022,spring,South Col-SE Ridge,30,M,0,16,1,0,7813,budget,5,0.41,1,7900,34,5,4,6.8,3.4,68,weather_window_closed,0,0
CLB031966,2012,spring,South Col-SE Ridge,27,M,0,15,0,0,7007,mid,7,0.53,1,7900,34,5,5,6.7,5.6,68,team_decision,0,0
CLB031967,2025,spring,North Ridge-NE,33,M,0,8,0,1,5545,mid,9,0.79,1,7000,25,4,1,7.2,3.8,22,summited,0,1
CLB031968,2022,autumn,other,35,M,0,5,1,0,7995,budget,7,1.05,1,7300,28,6,3,7.5,2.5,19,weather_window_closed,0,0
CLB031969,1993,spring,South Col-SE Ridge,36,M,0,21,0,0,6825,mid,7,1.35,1,7900,23,5,7,4.5,4.4,17,summited,0,1
CLB031970,2014,spring,South Col-SE Ridge,53,M,1,4,5,2,8082,mid,8,0.77,1,7900,33,3,3,6.4,3.8,55,exhaustion_altitude_sickness,0,0
CLB031971,2018,spring,South Col-SE Ridge,35,M,1,12,1,1,7809,mid,13,0.89,1,7300,35,5,6,5.2,5.3,23,summited,0,1
CLB031972,2014,spring,South Col-SE Ridge,45,M,1,9,4,2,8541,mid,7,0.85,1,7000,39,4,2,7.5,1.6,66,summited,0,1
CLB031973,2009,spring,South Col-SE Ridge,52,M,0,2,0,0,6265,premium,10,0.56,1,7000,36,4,8,3.8,9.4,14,summited,0,1
CLB031974,2020,spring,South Col-SE Ridge,48,M,0,18,0,0,6532,budget,6,0.1,1,7000,36,4,2,6.9,1.7,114,exhaustion_altitude_sickness,0,0
CLB031975,2007,spring,North Ridge-NE,40,M,1,14,6,0,8715,budget,6,0.66,1,8000,28,4,8,7.9,1.7,7,summited,0,1
CLB031976,2023,spring,South Col-SE Ridge,41,F,0,25,3,0,7852,independent,9,0.12,1,7900,28,2,1,3.0,7.1,66,frostbite,0,0
CLB031977,2019,spring,North Ridge-NE,34,M,0,4,0,1,5303,budget,13,0.93,1,7900,39,5,7,5.7,5.4,26,other,0,0
CLB031978,2013,spring,South Col-SE Ridge,28,M,1,14,4,0,8037,budget,8,0.72,1,7000,38,4,5,9.0,0.0,109,summited,0,1
CLB031979,2020,spring,North Ridge-NE,48,M,0,9,4,0,8238,budget,11,0.69,1,7900,25,6,6,4.9,5.0,48,exhaustion_altitude_sickness,0,0
CLB031980,2022,spring,South Col-SE Ridge,37,M,0,5,3,0,8081,budget,12,0.98,1,7900,24,3,3,5.6,3.1,137,summited,0,1
CLB031981,2025,spring,South Col-SE Ridge,24,M,1,1,1,0,7490,premium,13,1.0,1,7900,34,4,7,4.0,4.4,74,summited,0,1
CLB031982,2025,spring,South Col-SE Ridge,51,M,0,12,4,0,7747,budget,8,0.47,1,7900,29,2,3,6.5,3.3,189,exhaustion_altitude_sickness,0,0
CLB031983,1995,autumn,North Ridge-NE,16,M,0,10,0,1,7096,independent,12,0.57,1,7300,30,2,4,6.4,2.5,4,exhaustion_altitude_sickness,0,0
CLB031984,2024,spring,South Col-SE Ridge,36,M,0,11,1,0,8365,premium,6,1.64,1,7000,22,4,8,4.9,5.7,62,exhaustion_altitude_sickness,0,0
CLB031985,2001,spring,South Col-SE Ridge,19,M,1,11,3,1,8215,mid,10,1.4,1,7900,43,1,6,6.8,1.9,18,summited,0,1
CLB031986,1994,spring,South Col-SE Ridge,50,M,1,11,6,0,8447,mid,11,1.24,1,7900,21,3,4,5.1,4.0,3,exhaustion_altitude_sickness,0,0
CLB031987,2010,spring,North Ridge-NE,42,M,0,21,2,1,8286,budget,7,0.66,1,7000,25,1,5,6.9,5.4,1,summited,0,1
CLB031988,2008,spring,South Col-SE Ridge,37,M,0,0,0,1,7890,mid,6,1.18,1,7300,28,3,4,4.3,5.5,0,weather_window_closed,0,0
CLB031989,2006,spring,South Col-SE Ridge,43,M,0,11,1,0,8232,mid,14,1.39,1,7900,20,2,7,9.4,1.6,13,summited,0,1
CLB031990,2021,spring,South Col-SE Ridge,26,M,0,7,3,0,8391,premium,9,1.5,1,7300,25,5,8,2.5,7.3,86,illness,0,0
CLB031991,2015,spring,North Ridge-NE,47,F,0,23,4,3,7788,mid,8,1.38,1,7300,25,3,7,4.0,4.4,7,summited,0,1
CLB031992,2004,spring,North Ridge-NE,36,M,0,14,0,0,7056,mid,13,1.5,1,8000,30,4,7,2.9,6.2,2,frostbite,0,0
CLB031993,2004,spring,North Ridge-NE,55,M,0,9,1,0,8606,independent,6,0.0,1,7900,38,6,6,4.7,6.0,2,weather_window_closed,0,0
CLB031994,1995,spring,South Col-SE Ridge,47,M,0,8,1,3,7889,budget,8,0.72,1,7300,35,2,3,6.7,4.8,13,weather_window_closed,0,0
CLB031995,2013,spring,South Col-SE Ridge,40,M,1,12,5,1,8422,budget,2,0.42,1,7300,30,4,4,3.7,4.3,21,summited,0,1
CLB031996,2013,spring,South Col-SE Ridge,45,F,0,8,3,2,8546,premium,7,1.53,1,7900,33,3,4,7.0,2.6,133,death_zone_crowding,0,0
CLB031997,2014,spring,South Col-SE Ridge,39,M,0,9,0,0,7214,mid,13,1.12,1,7900,42,1,5,7.1,3.4,41,illness,0,0
CLB031998,1991,spring,North Ridge-NE,41,F,0,9,4,3,7868,mid,4,1.98,1,7900,38,3,5,7.1,3.1,7,summited,0,1
CLB031999,2015,spring,South Col-SE Ridge,48,M,0,4,3,2,7547,premium,3,1.77,1,7000,43,5,3,4.8,5.3,95,summited,0,1
CLB032000,2012,autumn,South Col-SE Ridge,47,M,0,7,0,1,8121,mid,10,1.3,1,7900,31,5,7,8.2,2.2,115,summited,0,1
CLB032001,2020,spring,South Col-SE Ridge,60,F,0,6,2,0,8353,mid,12,0.78,1,8000,31,4,0,5.4,5.7,106,team_decision,0,0
CLB032002,2023,spring,North Ridge-NE,25,F,0,1,4,0,7977,premium,11,1.42,1,7000,40,3,7,6.1,2.8,72,summited,0,1
CLB032003,2024,spring,South Col-SE Ridge,39,M,0,23,0,2,6161,mid,5,1.43,1,7900,37,2,5,7.2,0.0,100,summited,0,1
CLB032004,2016,spring,South Col-SE Ridge,64,M,0,12,0,1,8360,budget,7,0.27,1,8000,16,2,8,4.5,6.9,100,weather_window_closed,0,0
CLB032005,2023,spring,North Ridge-NE,48,M,0,10,4,0,8373,independent,9,0.12,1,7000,22,3,0,8.3,1.9,19,exhaustion_altitude_sickness,0,0
CLB032006,2006,spring,North Ridge-NE,43,M,0,13,0,0,8143,budget,11,0.69,1,7000,40,1,2,3.5,6.8,1,illness,0,0
CLB032007,2004,spring,South Col-SE Ridge,24,F,1,14,6,0,8068,premium,14,1.9,1,7900,20,6,8,7.2,4.9,2,summited,0,1
CLB032008,2017,spring,South Col-SE Ridge,35,M,0,10,2,0,7890,budget,12,0.67,1,7900,41,5,5,6.7,1.2,71,exhaustion_altitude_sickness,0,0
CLB032009,2023,spring,North Ridge-NE,53,M,0,3,1,0,7812,budget,9,0.52,1,7000,28,1,3,8.9,1.8,87,exhaustion_altitude_sickness,0,0
CLB032010,1996,spring,North Ridge-NE,30,M,0,8,0,0,6651,budget,13,0.53,1,7000,39,5,4,6.8,2.2,5,weather_window_closed,0,0
CLB032011,2021,spring,South Col-SE Ridge,54,M,1,2,5,0,7976,budget,8,0.8,1,7300,24,2,12,9.3,0.0,114,summited,0,1
CLB032012,2014,spring,South Col-SE Ridge,33,M,0,12,4,0,8240,mid,15,0.89,1,7000,26,2,6,8.5,1.2,34,summited,0,1
CLB032013,2005,spring,North Ridge-NE,47,M,0,7,2,0,8029,premium,12,1.07,1,7300,47,3,6,6.4,1.6,2,summited,0,1
CLB032014,1997,spring,North Ridge-NE,52,M,0,15,1,0,8415,mid,8,0.53,1,7300,35,1,4,7.0,2.7,3,frostbite,0,0
CLB032015,2023,spring,South Col-SE Ridge,29,M,1,5,6,3,8158,budget,10,0.32,1,8000,17,5,3,3.4,8.2,54,summited,0,1
CLB032016,2012,spring,South Col-SE Ridge,25,M,0,13,3,1,7800,mid,9,0.93,1,7000,32,6,1,3.1,7.0,79,exhaustion_altitude_sickness,0,0
CLB032017,1990,spring,South Col-SE Ridge,48,M,0,13,3,1,7859,independent,11,0.44,1,7300,32,2,2,6.0,5.8,12,frostbite,0,0
CLB032018,2023,spring,North Ridge-NE,36,F,1,5,4,0,7871,mid,8,1.22,1,8000,27,5,5,8.1,3.3,22,illness,0,0
CLB032019,2010,autumn,North Ridge-NE,26,M,0,16,0,0,7493,budget,9,1.22,1,7300,32,6,4,4.8,6.7,7,weather_window_closed,0,0
CLB032020,2017,spring,South Col-SE Ridge,28,M,1,0,1,0,8230,mid,7,1.27,1,7900,36,2,3,6.1,5.3,56,frostbite,0,0
CLB032021,1992,autumn,South Col-SE Ridge,53,M,1,10,7,3,8172,mid,6,1.0,1,7000,29,3,4,6.5,4.6,27,summited,0,1
CLB032022,1999,spring,South Col-SE Ridge,56,M,0,5,1,1,8089,premium,5,2.4,1,7900,27,1,7,4.4,6.4,26,summited,0,1
CLB032023,1999,spring,North Ridge-NE,28,M,0,16,2,0,7776,budget,7,0.43,1,7900,36,6,5,7.9,3.3,1,summited,0,1
CLB032024,2020,spring,South Col-SE Ridge,42,F,0,9,0,0,7902,budget,3,0.82,1,7300,25,2,3,4.8,7.4,50,team_decision,0,0
CLB032025,2022,spring,North Ridge-NE,29,M,0,11,0,0,6209,budget,11,0.98,1,7000,23,5,8,6.6,3.5,12,team_decision,0,0
CLB032026,2002,spring,North Ridge-NE,57,M,0,19,2,0,8239,mid,10,0.7,1,7300,38,3,4,8.1,2.8,2,exhaustion_altitude_sickness,0,0
CLB032027,2021,spring,North Ridge-NE,30,M,0,15,1,0,7770,mid,9,0.91,1,7300,34,3,5,7.6,2.8,6,illness,0,0
CLB032028,1998,spring,South Col-SE Ridge,29,M,0,12,0,0,5645,mid,12,1.24,1,7900,28,2,5,6.8,2.6,22,team_decision,0,0
CLB032029,2004,spring,South Col-SE Ridge,42,M,1,1,5,2,8401,premium,9,2.24,1,7900,42,4,6,0.0,10.0,6,weather_window_closed,0,0
CLB032030,2017,summer,North Ridge-NE,32,M,0,10,0,0,6069,premium,7,2.33,1,7000,36,6,6,8.1,1.8,23,summited,0,1
CLB032031,2011,spring,South Col-SE Ridge,29,M,1,16,6,0,8282,premium,9,2.12,1,7300,29,1,5,9.2,0.5,18,summited,0,1
CLB032032,2015,spring,North Ridge-NE,41,M,0,23,0,0,6662,budget,10,0.76,1,7000,36,2,3,6.5,4.2,59,illness,0,0
CLB032033,1997,spring,South Col-SE Ridge,27,M,1,0,5,0,8776,premium,6,0.88,1,8000,31,3,4,4.3,3.4,4,summited,0,1
CLB032034,2018,spring,South Col-SE Ridge,31,M,1,16,4,0,8419,mid,12,1.29,1,7900,22,3,6,5.4,3.1,79,team_decision,0,0
